mc_tuberculosis_rn18_10_cross_entropy,1.2056177854537964,1.2552331686019897,4273,1,4,0.42433421239575275,3,0,277.9960823059082
mc_tuberculosis_rn18_10_cross_entropy,1.0588767528533936,1.1009910106658936,2579,1,3,0.2886751345948129,7,0,278.15223455429077
mc_tuberculosis_rn18_10_cross_entropy,1.2056177854537964,1.2552331686019897,4273,1,4,0.42433421239575275,3,1,0.0856320858001709
mc_tuberculosis_rn18_10_cross_entropy,1.0588767528533936,1.1009910106658936,2579,1,3,0.2886751345948129,7,1,0.09793877601623535
mc_tuberculosis_rn18_10_cross_entropy,1.2056164741516113,1.2553354501724243,4819,2,4,0.42433421239575275,3,2,0.13493633270263672
mc_tuberculosis_rn18_10_cross_entropy,1.0588767528533936,1.1009910106658936,2579,1,3,0.2886751345948129,7,2,0.12145566940307617
mc_tuberculosis_rn18_10_cross_entropy,1.2051817178726196,1.2547823190689087,4819,2,4,0.1843024451936214,3,3,0.09383535385131836
mc_tuberculosis_rn18_10_cross_entropy,1.058799386024475,1.1006791591644287,3105,2,3,0.2886751345948129,7,3,0.09859037399291992
mc_tuberculosis_rn18_10_cross_entropy,1.2051817178726196,1.2547823190689087,4819,2,4,0.1843024451936214,3,4,0.07826375961303711
mc_tuberculosis_rn18_10_cross_entropy,1.2049903869628906,1.2544848918914795,4819,2,4,0.1843024451936214,3,5,0.06547951698303223
mc_tuberculosis_rn18_10_cross_entropy,1.0587830543518066,1.1006594896316528,3631,3,3,0.2886751345948129,7,4,0.09010100364685059
mc_tuberculosis_rn18_10_cross_entropy,1.0586918592453003,1.101049542427063,3105,2,3,0.2886751345948129,7,5,0.0819246768951416
mc_tuberculosis_rn18_10_cross_entropy,1.2047282457351685,1.2544066905975342,5365,3,4,0.1843024451936214,3,6,0.13201117515563965
mc_tuberculosis_rn18_10_cross_entropy,1.0585641860961914,1.1009023189544678,3631,3,3,0.2886751345948129,7,6,0.09065508842468262
mc_tuberculosis_rn18_10_cross_entropy,1.204725742340088,1.25437331199646,5911,4,4,0.1843024451936214,3,7,0.13184523582458496
mc_tuberculosis_rn18_10_cross_entropy,1.0585381984710693,1.1009137630462646,4157,4,3,0.2886751345948129,7,7,0.10609793663024902
mc_tuberculosis_rn18_10_cross_entropy,1.204725742340088,1.25437331199646,5911,4,4,0.1843024451936214,3,8,0.0942387580871582
mc_tuberculosis_rn18_10_cross_entropy,1.0583324432373047,1.1008105278015137,4157,4,3,0.2886751345948129,7,8,0.08457803726196289
mc_tuberculosis_rn18_10_cross_entropy,1.2044588327407837,1.2540355920791626,6457,5,4,0.1843024451936214,3,9,0.11265945434570312
mc_tuberculosis_rn18_10_cross_entropy,1.0583324432373047,1.1008105278015137,4157,4,3,0.2886751345948129,7,9,0.09906220436096191
mc_tuberculosis_rn18_10_cross_entropy,1.2044588327407837,1.2540355920791626,6457,5,4,0.1843024451936214,3,10,0.10368680953979492
mc_tuberculosis_rn18_10_cross_entropy,1.058114767074585,1.100507378578186,4683,5,3,0.2886751345948129,7,10,0.09470939636230469
mc_tuberculosis_rn18_10_cross_entropy,1.2044588327407837,1.2540355920791626,6457,5,4,0.1843024451936214,3,11,0.12665367126464844
mc_tuberculosis_rn18_10_cross_entropy,1.058114767074585,1.100507378578186,4683,5,3,0.2886751345948129,7,11,0.08676028251647949
mc_tuberculosis_rn18_10_cross_entropy,1.2042065858840942,1.2538057565689087,7003,6,4,0.42433421239575275,3,12,0.10201454162597656
mc_tuberculosis_rn18_10_cross_entropy,1.058114767074585,1.100507378578186,4683,5,3,0.2886751345948129,7,12,0.11212587356567383
mc_tuberculosis_rn18_10_cross_entropy,1.2042065858840942,1.2538057565689087,7003,6,4,0.42433421239575275,3,13,0.1067204475402832
mc_tuberculosis_rn18_10_cross_entropy,1.0579289197921753,1.100407361984253,4683,5,3,0.2886751345948129,7,13,0.13545846939086914
mc_tuberculosis_rn18_10_cross_entropy,1.2039284706115723,1.2536591291427612,7003,6,4,0.14744195615489714,3,14,0.11815452575683594
mc_tuberculosis_rn18_10_cross_entropy,1.0579289197921753,1.100407361984253,4683,5,3,0.2886751345948129,7,14,0.0837860107421875
mc_tuberculosis_rn18_10_cross_entropy,1.203575611114502,1.2532552480697632,8095,8,4,0.42433421239575275,3,15,0.10921740531921387
mc_tuberculosis_rn18_10_cross_entropy,1.0579289197921753,1.100407361984253,4683,5,3,0.2886751345948129,7,15,0.1409437656402588
mc_tuberculosis_rn18_10_cross_entropy,1.057784914970398,1.1003525257110596,5209,6,3,0.2886751345948129,7,16,0.1016550064086914
mc_tuberculosis_rn18_10_cross_entropy,1.057784914970398,1.1003525257110596,5209,6,3,0.2886751345948129,7,17,0.08001208305358887
mc_tuberculosis_rn18_10_cross_entropy,1.057784914970398,1.1003525257110596,5209,6,3,0.2886751345948129,7,18,0.09898614883422852
mc_tuberculosis_rn18_10_cross_entropy,1.2034070491790771,1.2529852390289307,8095,8,4,0.14744195615489714,3,16,0.4051058292388916
mc_tuberculosis_rn18_10_cross_entropy,1.057637095451355,1.0998915433883667,5209,6,3,0.2886751345948129,7,19,0.09811115264892578
mc_tuberculosis_rn18_10_cross_entropy,1.2034070491790771,1.2529852390289307,8095,8,4,0.14744195615489714,3,17,0.11916613578796387
mc_tuberculosis_rn18_10_cross_entropy,1.2033582925796509,1.2530415058135986,8641,9,4,0.1843024451936214,3,18,0.11924028396606445
mc_tuberculosis_rn18_10_cross_entropy,1.2033582925796509,1.2530415058135986,8641,9,4,0.1843024451936214,3,19,0.1076667308807373
